date,region,disease,case_count,severity
2023-11-20,central,hypertension,20,medium
2023-11-20,central,asthma,7,medium
2023-11-21,north,flu,14,high
2023-11-21,north,dengue,4,medium
2023-11-21,north,diabetes,18,medium
2023-11-21,north,hypertension,22,medium
2023-11-21,north,asthma,4,low
2023-11-21,south,flu,5,medium
2023-11-21,south,dengue,14,low
2023-11-21,south,diabetes,8,low
2023-11-21,south,hypertension,24,low
2023-11-21,south,asthma,15,medium
2023-11-21,east,flu,3,low
2023-11-21,east,dengue,5,low
2023-11-21,east,diabetes,14,low
2023-11-21,east,hypertension,18,low
2023-11-21,east,asthma,24,high
2023-11-21,west,flu,5,medium
2023-11-21,west,dengue,15,high
2023-11-21,west,diabetes,11,low
2023-11-21,west,hypertension,1,medium
2023-11-21,west,asthma,8,medium
2023-11-21,central,flu,8,medium
2023-11-21,central,dengue,0,high
2023-11-21,central,diabetes,13,low
2023-11-21,central,hypertension,10,high
2023-11-21,central,asthma,12,low
2023-11-22,north,flu,23,high
2023-11-22,north,dengue,15,low
2023-11-22,north,diabetes,17,medium
2023-11-22,north,hypertension,14,medium
2023-11-22,north,asthma,3,medium
2023-11-22,south,flu,23,medium
2023-11-22,south,dengue,11,medium
2023-11-22,south,diabetes,18,medium
2023-11-22,south,hypertension,4,medium
2023-11-22,south,asthma,10,high
2023-11-22,east,flu,22,medium
2023-11-22,east,dengue,9,low
2023-11-22,east,diabetes,15,high
2023-11-22,east,hypertension,0,medium
2023-11-22,east,asthma,4,medium
2023-11-22,west,flu,17,medium
2023-11-22,west,dengue,11,medium
2023-11-22,west,diabetes,1,medium
2023-11-22,west,hypertension,18,low
2023-11-22,west,asthma,24,low
2023-11-22,central,flu,9,medium
2023-11-22,central,dengue,2,low
2023-11-22,central,diabetes,15,medium
2023-11-22,central,hypertension,21,high
2023-11-22,central,asthma,23,high
2023-11-23,north,flu,4,low
2023-11-23,north,dengue,24,high
2023-11-23,north,diabetes,13,low
2023-11-23,north,hypertension,19,low
2023-11-23,north,asthma,16,low
2023-11-23,south,flu,3,high
2023-11-23,south,dengue,8,low
2023-11-23,south,diabetes,6,low
2023-11-23,south,hypertension,18,medium
2023-11-23,south,asthma,5,medium
2023-11-23,east,flu,19,medium
2023-11-23,east,dengue,14,medium
2023-11-23,east,diabetes,5,medium
2023-11-23,east,hypertension,21,medium
2023-11-23,east,asthma,10,medium
2023-11-23,west,flu,2,low
2023-11-23,west,dengue,8,high
2023-11-23,west,diabetes,24,low
2023-11-23,west,hypertension,10,medium
2023-11-23,west,asthma,10,medium
2023-11-23,central,flu,3,medium
2023-11-23,central,dengue,13,low
2023-11-23,central,diabetes,2,high
2023-11-23,central,hypertension,19,medium
2023-11-23,central,asthma,12,medium
2023-11-24,north,flu,17,low
2023-11-24,north,dengue,20,low
2023-11-24,north,diabetes,22,high
2023-11-24,north,hypertension,21,high
2023-11-24,north,asthma,5,medium
2023-11-24,south,flu,2,low
2023-11-24,south,dengue,18,high
2023-11-24,south,diabetes,18,low
2023-11-24,south,hypertension,18,medium
2023-11-24,south,asthma,12,high
2023-11-24,east,flu,15,medium
2023-11-24,east,dengue,23,medium
2023-11-24,east,diabetes,8,low
2023-11-24,east,hypertension,23,high
2023-11-24,east,asthma,2,medium
2023-11-24,west,flu,17,high
2023-11-24,west,dengue,1,medium
2023-11-24,west,diabetes,15,medium
2023-11-24,west,hypertension,9,medium
2023-11-24,west,asthma,20,low
2023-11-24,central,flu,3,high
2023-11-24,central,dengue,20,medium
2023-11-24,central,diabetes,15,medium
2023-11-24,central,hypertension,20,low
2023-11-24,central,asthma,22,low
2023-11-25,north,flu,12,low
2023-11-25,north,dengue,21,medium
2023-11-25,north,diabetes,4,low
2023-11-25,north,hypertension,22,high
2023-11-25,north,asthma,9,high
2023-11-25,south,flu,5,low
2023-11-25,south,dengue,3,medium
2023-11-25,south,diabetes,6,low
2023-11-25,south,hypertension,12,high
2023-11-25,south,asthma,9,medium
2023-11-25,east,flu,15,high
2023-11-25,east,dengue,3,low
2023-11-25,east,diabetes,8,medium
2023-11-25,east,hypertension,24,low
2023-11-25,east,asthma,22,low
2023-11-25,west,flu,9,low
2023-11-25,west,dengue,24,low
2023-11-25,west,diabetes,18,low
2023-11-25,west,hypertension,21,medium
2023-11-25,west,asthma,3,medium
2023-11-25,central,flu,21,medium
2023-11-25,central,dengue,1,low
2023-11-25,central,diabetes,0,low
2023-11-25,central,hypertension,6,low
2023-11-25,central,asthma,9,high
2023-11-26,north,flu,11,low
2023-11-26,north,dengue,24,medium
2023-11-26,north,diabetes,16,high
2023-11-26,north,hypertension,0,medium
2023-11-26,north,asthma,12,high
2023-11-26,south,flu,5,medium
2023-11-26,south,dengue,21,low
2023-11-26,south,diabetes,22,low
2023-11-26,south,hypertension,3,low
2023-11-26,south,asthma,15,low
2023-11-26,east,flu,3,low
2023-11-26,east,dengue,7,low
2023-11-26,east,diabetes,8,high
2023-11-26,east,hypertension,4,medium
2023-11-26,east,asthma,3,medium
2023-11-26,west,flu,19,low
2023-11-26,west,dengue,23,high
2023-11-26,west,diabetes,4,low
2023-11-26,west,hypertension,19,medium
2023-11-26,west,asthma,20,low
2023-11-26,central,flu,7,medium
2023-11-26,central,dengue,24,low
2023-11-26,central,diabetes,3,medium
2023-11-26,central,hypertension,20,low
2023-11-26,central,asthma,21,high
2023-11-27,north,flu,5,medium
2023-11-27,north,dengue,6,low
2023-11-27,north,diabetes,12,medium
2023-11-27,north,hypertension,15,high
2023-11-27,north,asthma,23,medium
2023-11-27,south,flu,8,medium
2023-11-27,south,dengue,18,high
2023-11-27,south,diabetes,17,medium
2023-11-27,south,hypertension,11,high
2023-11-27,south,asthma,13,medium
2023-11-27,east,flu,0,medium
2023-11-27,east,dengue,0,medium
2023-11-27,east,diabetes,22,low
2023-11-27,east,hypertension,3,low
2023-11-27,east,asthma,11,medium
2023-11-27,west,flu,21,medium
2023-11-27,west,dengue,19,low
2023-11-27,west,diabetes,4,medium
2023-11-27,west,hypertension,19,medium
2023-11-27,west,asthma,6,medium
2023-11-27,central,flu,11,low
2023-11-27,central,dengue,22,medium
2023-11-27,central,diabetes,6,medium
2023-11-27,central,hypertension,4,high
2023-11-27,central,asthma,4,medium
2023-11-28,north,flu,2,low
2023-11-28,north,dengue,9,low
2023-11-28,north,diabetes,13,low
2023-11-28,north,hypertension,20,medium
2023-11-28,north,asthma,13,medium
2023-11-28,south,flu,15,high
2023-11-28,south,dengue,3,medium
2023-11-28,south,diabetes,0,low
2023-11-28,south,hypertension,8,medium
2023-11-28,south,asthma,22,low
2023-11-28,east,flu,23,low
2023-11-28,east,dengue,16,low
2023-11-28,east,diabetes,20,medium
2023-11-28,east,hypertension,7,high
2023-11-28,east,asthma,15,low
2023-11-28,west,flu,3,high
2023-11-28,west,dengue,10,low
2023-11-28,west,diabetes,13,high
2023-11-28,west,hypertension,8,high
2023-11-28,west,asthma,2,medium
2023-11-28,central,flu,4,medium
2023-11-28,central,dengue,23,high
2023-11-28,central,diabetes,21,high
2023-11-28,central,hypertension,16,high
2023-11-28,central,asthma,23,high
2023-11-29,north,flu,12,low
2023-11-29,north,dengue,10,low
2023-11-29,north,diabetes,20,high
2023-11-29,north,hypertension,24,high
2023-11-29,north,asthma,2,medium
2023-11-29,south,flu,15,low
2023-11-29,south,dengue,5,low
2023-11-29,south,diabetes,4,high
2023-11-29,south,hypertension,23,medium
2023-11-29,south,asthma,22,medium
2023-11-29,east,flu,21,medium
2023-11-29,east,dengue,14,low
2023-11-29,east,diabetes,15,low
2023-11-29,east,hypertension,5,low
2023-11-29,east,asthma,19,low
2023-11-29,west,flu,11,medium
2023-11-29,west,dengue,23,medium
2023-11-29,west,diabetes,5,medium
2023-11-29,west,hypertension,7,high
2023-11-29,west,asthma,3,high
2023-11-29,central,flu,21,high
2023-11-29,central,dengue,7,medium
2023-11-29,central,diabetes,9,low
2023-11-29,central,hypertension,20,high
2023-11-29,central,asthma,20,high
2023-11-30,north,flu,24,low
2023-11-30,north,dengue,8,high
2023-11-30,north,diabetes,7,high
2023-11-30,north,hypertension,16,high
2023-11-30,north,asthma,6,low
2023-11-30,south,flu,23,medium
2023-11-30,south,dengue,15,low
2023-11-30,south,diabetes,23,medium
2023-11-30,south,hypertension,12,low
2023-11-30,south,asthma,0,medium
2023-11-30,east,flu,20,low
2023-11-30,east,dengue,2,medium
2023-11-30,east,diabetes,22,medium
2023-11-30,east,hypertension,12,low
2023-11-30,east,asthma,18,low
2023-11-30,west,flu,9,medium
2023-11-30,west,dengue,18,low
2023-11-30,west,diabetes,14,medium
2023-11-30,west,hypertension,15,medium
2023-11-30,west,asthma,15,low
2023-11-30,central,flu,3,high
2023-11-30,central,dengue,16,medium
2023-11-30,central,diabetes,21,low
2023-11-30,central,hypertension,14,low
2023-11-30,central,asthma,15,medium
2023-12-01,north,flu,1,medium
2023-12-01,north,dengue,20,medium
2023-12-01,north,diabetes,23,high
2023-12-01,north,hypertension,13,medium
2023-12-01,north,asthma,23,low
2023-12-01,south,flu,13,low
2023-12-01,south,dengue,11,medium
2023-12-01,south,diabetes,8,low
2023-12-01,south,hypertension,19,medium
2023-12-01,south,asthma,6,medium
2023-12-01,east,flu,8,low
2023-12-01,east,dengue,22,medium
2023-12-01,east,diabetes,11,low
2023-12-01,east,hypertension,21,low
2023-12-01,east,asthma,18,low
2023-12-01,west,flu,19,high
2023-12-01,west,dengue,14,low
2023-12-01,west,diabetes,11,medium
2023-12-01,west,hypertension,22,low
2023-12-01,west,asthma,21,medium
2023-12-01,central,flu,6,high
2023-12-01,central,dengue,6,medium
2023-12-01,central,diabetes,19,high
2023-12-01,central,hypertension,10,medium
2023-12-01,central,asthma,24,medium
2023-12-02,north,flu,1,medium
2023-12-02,north,dengue,18,medium
2023-12-02,north,diabetes,20,low
2023-12-02,north,hypertension,1,low
2023-12-02,north,asthma,0,medium
2023-12-02,south,flu,6,medium
2023-12-02,south,dengue,16,high
2023-12-02,south,diabetes,1,low
2023-12-02,south,hypertension,14,medium
2023-12-02,south,asthma,18,medium
2023-12-02,east,flu,3,low
2023-12-02,east,dengue,10,low
2023-12-02,east,diabetes,1,high
2023-12-02,east,hypertension,21,low
2023-12-02,east,asthma,22,medium
2023-12-02,west,flu,20,medium
2023-12-02,west,dengue,7,medium
2023-12-02,west,diabetes,17,low
2023-12-02,west,hypertension,21,medium
2023-12-02,west,asthma,16,low
2023-12-02,central,flu,7,medium
2023-12-02,central,dengue,23,medium
2023-12-02,central,diabetes,22,medium
2023-12-02,central,hypertension,18,low
2023-12-02,central,asthma,8,medium
2023-12-03,north,flu,15,high
2023-12-03,north,dengue,8,medium
2023-12-03,north,diabetes,5,high
2023-12-03,north,hypertension,17,medium
2023-12-03,north,asthma,23,low
2023-12-03,south,flu,13,high
2023-12-03,south,dengue,14,medium
2023-12-03,south,diabetes,16,low
2023-12-03,south,hypertension,6,low
2023-12-03,south,asthma,9,low
2023-12-03,east,flu,16,medium
2023-12-03,east,dengue,16,medium
2023-12-03,east,diabetes,7,high
2023-12-03,east,hypertension,17,medium
2023-12-03,east,asthma,5,high
2023-12-03,west,flu,18,low
2023-12-03,west,dengue,16,medium
2023-12-03,west,diabetes,13,high
2023-12-03,west,hypertension,19,high
2023-12-03,west,asthma,6,medium
2023-12-03,central,flu,21,medium
2023-12-03,central,dengue,23,low
2023-12-03,central,diabetes,12,low
2023-12-03,central,hypertension,11,low
2023-12-03,central,asthma,8,low
2023-12-04,north,flu,3,medium
2023-12-04,north,dengue,0,low
2023-12-04,north,diabetes,5,low
2023-12-04,north,hypertension,21,medium
2023-12-04,north,asthma,2,medium
2023-12-04,south,flu,21,high
2023-12-04,south,dengue,20,medium
2023-12-04,south,diabetes,3,low
2023-12-04,south,hypertension,12,high
2023-12-04,south,asthma,22,medium
2023-12-04,east,flu,19,low
2023-12-04,east,dengue,5,low
2023-12-04,east,diabetes,10,high
2023-12-04,east,hypertension,20,high
2023-12-04,east,asthma,6,low
2023-12-04,west,flu,23,medium
2023-12-04,west,dengue,10,low
2023-12-04,west,diabetes,12,medium
2023-12-04,west,hypertension,6,medium
2023-12-04,west,asthma,7,high
2023-12-04,central,flu,18,low
2023-12-04,central,dengue,13,medium
2023-12-04,central,diabetes,5,medium
2023-12-04,central,hypertension,8,high
2023-12-04,central,asthma,20,medium
2023-12-05,north,flu,14,low
2023-12-05,north,dengue,8,medium
2023-12-05,north,diabetes,5,medium
2023-12-05,north,hypertension,14,low
2023-12-05,north,asthma,22,medium
2023-12-05,south,flu,2,low
2023-12-05,south,dengue,24,medium
2023-12-05,south,diabetes,23,low
2023-12-05,south,hypertension,9,high
2023-12-05,south,asthma,0,medium
2023-12-05,east,flu,9,medium
2023-12-05,east,dengue,8,low
2023-12-05,east,diabetes,3,low
2023-12-05,east,hypertension,12,low
2023-12-05,east,asthma,0,medium
2023-12-05,west,flu,23,high
2023-12-05,west,dengue,5,low
2023-12-05,west,diabetes,18,high
2023-12-05,west,hypertension,1,medium
2023-12-05,west,asthma,23,medium
2023-12-05,central,flu,23,medium
2023-12-05,central,dengue,14,high
2023-12-05,central,diabetes,3,medium
2023-12-05,central,hypertension,8,medium
2023-12-05,central,asthma,9,high
2023-12-06,north,flu,22,medium
2023-12-06,north,dengue,11,low
2023-12-06,north,diabetes,6,low
2023-12-06,north,hypertension,10,low
2023-12-06,north,asthma,17,medium
2023-12-06,south,flu,12,medium
2023-12-06,south,dengue,17,low
2023-12-06,south,diabetes,19,medium
2023-12-06,south,hypertension,4,medium
2023-12-06,south,asthma,1,medium
2023-12-06,east,flu,20,medium
2023-12-06,east,dengue,12,medium
2023-12-06,east,diabetes,16,low
2023-12-06,east,hypertension,17,high
2023-12-06,east,asthma,10,high
2023-12-06,west,flu,11,medium
2023-12-06,west,dengue,11,low
2023-12-06,west,diabetes,23,low
2023-12-06,west,hypertension,20,high
2023-12-06,west,asthma,9,low
2023-12-06,central,flu,15,low
2023-12-06,central,dengue,1,medium
2023-12-06,central,diabetes,13,high
2023-12-06,central,hypertension,5,medium
2023-12-06,central,asthma,8,medium
2023-12-07,north,flu,16,medium
2023-12-07,north,dengue,11,high
2023-12-07,north,diabetes,22,low
2023-12-07,north,hypertension,13,low
2023-12-07,north,asthma,14,low
2023-12-07,south,flu,21,medium
2023-12-07,south,dengue,0,medium
2023-12-07,south,diabetes,23,high
2023-12-07,south,hypertension,3,low
2023-12-07,south,asthma,24,medium
2023-12-07,east,flu,5,medium
2023-12-07,east,dengue,0,low
2023-12-07,east,diabetes,10,medium
2023-12-07,east,hypertension,13,high
2023-12-07,east,asthma,14,high
2023-12-07,west,flu,18,medium
2023-12-07,west,dengue,17,medium
2023-12-07,west,diabetes,3,medium
2023-12-07,west,hypertension,4,low
2023-12-07,west,asthma,6,medium
2023-12-07,central,flu,15,low
2023-12-07,central,dengue,11,low
2023-12-07,central,diabetes,15,medium
2023-12-07,central,hypertension,6,medium
2023-12-07,central,asthma,14,medium
2023-12-08,north,flu,5,high
2023-12-08,north,dengue,2,high
2023-12-08,north,diabetes,7,low
2023-12-08,north,hypertension,15,medium
2023-12-08,north,asthma,22,low
2023-12-08,south,flu,5,low
2023-12-08,south,dengue,17,medium
2023-12-08,south,diabetes,4,low
2023-12-08,south,hypertension,4,medium
2023-12-08,south,asthma,21,medium
2023-12-08,east,flu,20,low
2023-12-08,east,dengue,11,high
2023-12-08,east,diabetes,10,low
2023-12-08,east,hypertension,22,low
2023-12-08,east,asthma,18,low
2023-12-08,west,flu,20,high
2023-12-08,west,dengue,20,high
2023-12-08,west,diabetes,5,medium
2023-12-08,west,hypertension,22,high
2023-12-08,west,asthma,4,low
2023-12-08,central,flu,24,low
2023-12-08,central,dengue,23,low
2023-12-08,central,diabetes,2,low
2023-12-08,central,hypertension,10,medium
2023-12-08,central,asthma,3,medium
2023-12-09,north,flu,0,medium
2023-12-09,north,dengue,2,low
2023-12-09,north,diabetes,13,high
2023-12-09,north,hypertension,6,high
2023-12-09,north,asthma,10,medium
2023-12-09,south,flu,23,high
2023-12-09,south,dengue,0,medium
2023-12-09,south,diabetes,23,low
2023-12-09,south,hypertension,9,low
2023-12-09,south,asthma,12,low
2023-12-09,east,flu,11,low
2023-12-09,east,dengue,18,low
2023-12-09,east,diabetes,5,low
2023-12-09,east,hypertension,24,low
2023-12-09,east,asthma,9,low
2023-12-09,west,flu,24,high
2023-12-09,west,dengue,11,medium
2023-12-09,west,diabetes,6,medium
2023-12-09,west,hypertension,22,medium
2023-12-09,west,asthma,16,low
2023-12-09,central,flu,20,medium
2023-12-09,central,dengue,18,medium
2023-12-09,central,diabetes,1,low
2023-12-09,central,hypertension,0,high
2023-12-09,central,asthma,17,low
2023-12-10,north,flu,1,low
2023-12-10,north,dengue,20,medium
2023-12-10,north,diabetes,11,low
2023-12-10,north,hypertension,23,low
2023-12-10,north,asthma,20,low
2023-12-10,south,flu,11,medium
2023-12-10,south,dengue,13,low
2023-12-10,south,diabetes,18,low
2023-12-10,south,hypertension,24,medium
2023-12-10,south,asthma,7,medium
2023-12-10,east,flu,11,medium
2023-12-10,east,dengue,15,low
2023-12-10,east,diabetes,22,low
2023-12-10,east,hypertension,8,medium
2023-12-10,east,asthma,3,medium
2023-12-10,west,flu,14,high
2023-12-10,west,dengue,5,low
2023-12-10,west,diabetes,24,medium
2023-12-10,west,hypertension,5,low
2023-12-10,west,asthma,1,high
2023-12-10,central,flu,4,medium
2023-12-10,central,dengue,2,high
2023-12-10,central,diabetes,19,low
2023-12-10,central,hypertension,18,low
2023-12-10,central,asthma,11,medium
2023-12-11,north,flu,6,low
2023-12-11,north,dengue,8,high
2023-12-11,north,diabetes,10,high
2023-12-11,north,hypertension,8,high
2023-12-11,north,asthma,16,high
2023-12-11,south,flu,22,high
2023-12-11,south,dengue,3,low
2023-12-11,south,diabetes,2,high
2023-12-11,south,hypertension,17,high
2023-12-11,south,asthma,20,medium
2023-12-11,east,flu,24,low
2023-12-11,east,dengue,8,high
2023-12-11,east,diabetes,19,medium
2023-12-11,east,hypertension,10,low
2023-12-11,east,asthma,18,medium
2023-12-11,west,flu,5,low
2023-12-11,west,dengue,22,high
2023-12-11,west,diabetes,9,low
2023-12-11,west,hypertension,3,low
2023-12-11,west,asthma,24,medium
2023-12-11,central,flu,19,low
2023-12-11,central,dengue,23,low
2023-12-11,central,diabetes,5,high
2023-12-11,central,hypertension,13,low
2023-12-11,central,asthma,1,low
2023-12-12,north,flu,1,low
2023-12-12,north,dengue,8,high
2023-12-12,north,diabetes,22,low
2023-12-12,north,hypertension,5,medium
2023-12-12,north,asthma,5,low
2023-12-12,south,flu,16,low
2023-12-12,south,dengue,7,low
2023-12-12,south,diabetes,18,medium
2023-12-12,south,hypertension,19,high
2023-12-12,south,asthma,2,medium
2023-12-12,east,flu,0,low
2023-12-12,east,dengue,8,high
2023-12-12,east,diabetes,17,low
2023-12-12,east,hypertension,19,medium
2023-12-12,east,asthma,6,medium
2023-12-12,west,flu,14,low
2023-12-12,west,dengue,16,low
2023-12-12,west,diabetes,13,low
2023-12-12,west,hypertension,14,medium
2023-12-12,west,asthma,10,medium
2023-12-12,central,flu,15,low
2023-12-12,central,dengue,19,high
2023-12-12,central,diabetes,18,medium
2023-12-12,central,hypertension,0,medium
2023-12-12,central,asthma,3,low
2023-12-13,north,flu,0,high
2023-12-13,north,dengue,24,low
2023-12-13,north,diabetes,16,low
2023-12-13,north,hypertension,7,low
2023-12-13,north,asthma,14,low
2023-12-13,south,flu,13,low
2023-12-13,south,dengue,2,medium
2023-12-13,south,diabetes,19,low
2023-12-13,south,hypertension,1,low
2023-12-13,south,asthma,5,medium
2023-12-13,east,flu,6,low
2023-12-13,east,dengue,7,high
2023-12-13,east,diabetes,22,high
2023-12-13,east,hypertension,19,low
2023-12-13,east,asthma,18,low
2023-12-13,west,flu,12,low
2023-12-13,west,dengue,23,low
