date,region,medicine,units_sold
2023-08-19,central,ors,139
2023-08-20,north,paracetamol,64
2023-08-20,north,metformin,79
2023-08-20,north,amlodipine,78
2023-08-20,north,salbutamol,209
2023-08-20,north,ors,166
2023-08-20,south,paracetamol,207
2023-08-20,south,metformin,157
2023-08-20,south,amlodipine,164
2023-08-20,south,salbutamol,65
2023-08-20,south,ors,213
2023-08-20,east,paracetamol,131
2023-08-20,east,metformin,282
2023-08-20,east,amlodipine,225
2023-08-20,east,salbutamol,280
2023-08-20,east,ors,77
2023-08-20,west,paracetamol,111
2023-08-20,west,metformin,299
2023-08-20,west,amlodipine,260
2023-08-20,west,salbutamol,233
2023-08-20,west,ors,105
2023-08-20,central,paracetamol,124
2023-08-20,central,metformin,66
2023-08-20,central,amlodipine,239
2023-08-20,central,salbutamol,70
2023-08-20,central,ors,214
2023-08-21,north,paracetamol,285
2023-08-21,north,metformin,164
2023-08-21,north,amlodipine,211
2023-08-21,north,salbutamol,274
2023-08-21,north,ors,78
2023-08-21,south,paracetamol,117
2023-08-21,south,metformin,273
2023-08-21,south,amlodipine,237
2023-08-21,south,salbutamol,60
2023-08-21,south,ors,267
2023-08-21,east,paracetamol,131
2023-08-21,east,metformin,177
2023-08-21,east,amlodipine,166
2023-08-21,east,salbutamol,145
2023-08-21,east,ors,237
2023-08-21,west,paracetamol,268
2023-08-21,west,metformin,257
2023-08-21,west,amlodipine,123
2023-08-21,west,salbutamol,157
2023-08-21,west,ors,211
2023-08-21,central,paracetamol,210
2023-08-21,central,metformin,187
2023-08-21,central,amlodipine,283
2023-08-21,central,salbutamol,109
2023-08-21,central,ors,75
2023-08-22,north,paracetamol,155
2023-08-22,north,metformin,74
2023-08-22,north,amlodipine,51
2023-08-22,north,salbutamol,139
2023-08-22,north,ors,133
2023-08-22,south,paracetamol,52
2023-08-22,south,metformin,81
2023-08-22,south,amlodipine,50
2023-08-22,south,salbutamol,73
2023-08-22,south,ors,99
2023-08-22,east,paracetamol,220
2023-08-22,east,metformin,297
2023-08-22,east,amlodipine,93
2023-08-22,east,salbutamol,82
2023-08-22,east,ors,87
2023-08-22,west,paracetamol,161
2023-08-22,west,metformin,101
2023-08-22,west,amlodipine,84
2023-08-22,west,salbutamol,66
2023-08-22,west,ors,107
2023-08-22,central,paracetamol,97
2023-08-22,central,metformin,92
2023-08-22,central,amlodipine,97
2023-08-22,central,salbutamol,93
2023-08-22,central,ors,82
2023-08-23,north,paracetamol,252
2023-08-23,north,metformin,136
2023-08-23,north,amlodipine,279
2023-08-23,north,salbutamol,273
2023-08-23,north,ors,132
2023-08-23,south,paracetamol,253
2023-08-23,south,metformin,269
2023-08-23,south,amlodipine,179
2023-08-23,south,salbutamol,187
2023-08-23,south,ors,132
2023-08-23,east,paracetamol,205
2023-08-23,east,metformin,224
2023-08-23,east,amlodipine,185
2023-08-23,east,salbutamol,156
2023-08-23,east,ors,200
2023-08-23,west,paracetamol,225
2023-08-23,west,metformin,158
2023-08-23,west,amlodipine,271
2023-08-23,west,salbutamol,141
2023-08-23,west,ors,112
2023-08-23,central,paracetamol,126
2023-08-23,central,metformin,296
2023-08-23,central,amlodipine,86
2023-08-23,central,salbutamol,61
2023-08-23,central,ors,123
2023-08-24,north,paracetamol,164
2023-08-24,north,metformin,130
2023-08-24,north,amlodipine,242
2023-08-24,north,salbutamol,263
2023-08-24,north,ors,64
2023-08-24,south,paracetamol,129
2023-08-24,south,metformin,133
2023-08-24,south,amlodipine,168
2023-08-24,south,salbutamol,59
2023-08-24,south,ors,91
2023-08-24,east,paracetamol,203
2023-08-24,east,metformin,98
2023-08-24,east,amlodipine,295
2023-08-24,east,salbutamol,200
2023-08-24,east,ors,241
2023-08-24,west,paracetamol,66
2023-08-24,west,metformin,211
2023-08-24,west,amlodipine,154
2023-08-24,west,salbutamol,106
2023-08-24,west,ors,135
2023-08-24,central,paracetamol,181
2023-08-24,central,metformin,248
2023-08-24,central,amlodipine,118
2023-08-24,central,salbutamol,144
2023-08-24,central,ors,132
2023-08-25,north,paracetamol,245
2023-08-25,north,metformin,99
2023-08-25,north,amlodipine,175
2023-08-25,north,salbutamol,263
2023-08-25,north,ors,116
2023-08-25,south,paracetamol,264
2023-08-25,south,metformin,245
2023-08-25,south,amlodipine,287
2023-08-25,south,salbutamol,137
2023-08-25,south,ors,177
2023-08-25,east,paracetamol,236
2023-08-25,east,metformin,255
2023-08-25,east,amlodipine,162
2023-08-25,east,salbutamol,154
2023-08-25,east,ors,164
2023-08-25,west,paracetamol,112
2023-08-25,west,metformin,244
2023-08-25,west,amlodipine,288
2023-08-25,west,salbutamol,262
2023-08-25,west,ors,75
2023-08-25,central,paracetamol,177
2023-08-25,central,metformin,50
2023-08-25,central,amlodipine,143
2023-08-25,central,salbutamol,164
2023-08-25,central,ors,245
2023-08-26,north,paracetamol,255
2023-08-26,north,metformin,195
2023-08-26,north,amlodipine,61
2023-08-26,north,salbutamol,215
2023-08-26,north,ors,91
2023-08-26,south,paracetamol,213
2023-08-26,south,metformin,65
2023-08-26,south,amlodipine,242
2023-08-26,south,salbutamol,116
2023-08-26,south,ors,216
2023-08-26,east,paracetamol,148
2023-08-26,east,metformin,295
2023-08-26,east,amlodipine,108
2023-08-26,east,salbutamol,256
2023-08-26,east,ors,87
2023-08-26,west,paracetamol,193
2023-08-26,west,metformin,258
2023-08-26,west,amlodipine,275
2023-08-26,west,salbutamol,251
2023-08-26,west,ors,188
2023-08-26,central,paracetamol,77
2023-08-26,central,metformin,140
2023-08-26,central,amlodipine,279
2023-08-26,central,salbutamol,259
2023-08-26,central,ors,160
2023-08-27,north,paracetamol,289
2023-08-27,north,metformin,143
2023-08-27,north,amlodipine,126
2023-08-27,north,salbutamol,129
2023-08-27,north,ors,179
2023-08-27,south,paracetamol,197
2023-08-27,south,metformin,253
2023-08-27,south,amlodipine,270
2023-08-27,south,salbutamol,287
2023-08-27,south,ors,121
2023-08-27,east,paracetamol,87
2023-08-27,east,metformin,287
2023-08-27,east,amlodipine,233
2023-08-27,east,salbutamol,288
2023-08-27,east,ors,261
2023-08-27,west,paracetamol,276
2023-08-27,west,metformin,216
2023-08-27,west,amlodipine,80
2023-08-27,west,salbutamol,129
2023-08-27,west,ors,200
2023-08-27,central,paracetamol,211
2023-08-27,central,metformin,145
2023-08-27,central,amlodipine,66
2023-08-27,central,salbutamol,156
2023-08-27,central,ors,73
2023-08-28,north,paracetamol,212
2023-08-28,north,metformin,167
2023-08-28,north,amlodipine,200
2023-08-28,north,salbutamol,185
2023-08-28,north,ors,231
2023-08-28,south,paracetamol,136
2023-08-28,south,metformin,198
2023-08-28,south,amlodipine,68
2023-08-28,south,salbutamol,208
2023-08-28,south,ors,99
2023-08-28,east,paracetamol,120
2023-08-28,east,metformin,161
2023-08-28,east,amlodipine,73
2023-08-28,east,salbutamol,95
2023-08-28,east,ors,185
2023-08-28,west,paracetamol,126
2023-08-28,west,metformin,52
2023-08-28,west,amlodipine,211
2023-08-28,west,salbutamol,126
2023-08-28,west,ors,234
2023-08-28,central,paracetamol,167
2023-08-28,central,metformin,107
2023-08-28,central,amlodipine,273
2023-08-28,central,salbutamol,212
2023-08-28,central,ors,70
2023-08-29,north,paracetamol,114
2023-08-29,north,metformin,115
2023-08-29,north,amlodipine,234
2023-08-29,north,salbutamol,91
2023-08-29,north,ors,92
2023-08-29,south,paracetamol,75
2023-08-29,south,metformin,244
2023-08-29,south,amlodipine,265
2023-08-29,south,salbutamol,203
2023-08-29,south,ors,185
2023-08-29,east,paracetamol,224
2023-08-29,east,metformin,214
2023-08-29,east,amlodipine,249
2023-08-29,east,salbutamol,131
2023-08-29,east,ors,195
2023-08-29,west,paracetamol,253
2023-08-29,west,metformin,213
2023-08-29,west,amlodipine,153
2023-08-29,west,salbutamol,179
2023-08-29,west,ors,133
2023-08-29,central,paracetamol,169
2023-08-29,central,metformin,52
2023-08-29,central,amlodipine,153
2023-08-29,central,salbutamol,157
2023-08-29,central,ors,83
2023-08-30,north,paracetamol,175
2023-08-30,north,metformin,162
2023-08-30,north,amlodipine,159
2023-08-30,north,salbutamol,223
2023-08-30,north,ors,239
2023-08-30,south,paracetamol,119
2023-08-30,south,metformin,281
2023-08-30,south,amlodipine,234
2023-08-30,south,salbutamol,187
2023-08-30,south,ors,137
2023-08-30,east,paracetamol,67
2023-08-30,east,metformin,210
2023-08-30,east,amlodipine,280
2023-08-30,east,salbutamol,184
2023-08-30,east,ors,94
2023-08-30,west,paracetamol,161
2023-08-30,west,metformin,285
2023-08-30,west,amlodipine,206
2023-08-30,west,salbutamol,132
2023-08-30,west,ors,215
2023-08-30,central,paracetamol,88
2023-08-30,central,metformin,202
2023-08-30,central,amlodipine,194
2023-08-30,central,salbutamol,110
2023-08-30,central,ors,100
2023-08-31,north,paracetamol,86
2023-08-31,north,metformin,116
2023-08-31,north,amlodipine,73
2023-08-31,north,salbutamol,171
2023-08-31,north,ors,295
2023-08-31,south,paracetamol,259
2023-08-31,south,metformin,98
2023-08-31,south,amlodipine,267
2023-08-31,south,salbutamol,198
2023-08-31,south,ors,252
2023-08-31,east,paracetamol,234
2023-08-31,east,metformin,299
2023-08-31,east,amlodipine,218
2023-08-31,east,salbutamol,194
2023-08-31,east,ors,292
2023-08-31,west,paracetamol,158
2023-08-31,west,metformin,151
2023-08-31,west,amlodipine,198
2023-08-31,west,salbutamol,117
2023-08-31,west,ors,273
2023-08-31,central,paracetamol,259
2023-08-31,central,metformin,241
2023-08-31,central,amlodipine,93
2023-08-31,central,salbutamol,173
2023-08-31,central,ors,77
2023-09-01,north,paracetamol,85
2023-09-01,north,metformin,214
2023-09-01,north,amlodipine,176
2023-09-01,north,salbutamol,93
2023-09-01,north,ors,99
2023-09-01,south,paracetamol,267
2023-09-01,south,metformin,162
2023-09-01,south,amlodipine,232
2023-09-01,south,salbutamol,296
2023-09-01,south,ors,137
2023-09-01,east,paracetamol,187
2023-09-01,east,metformin,87
2023-09-01,east,amlodipine,98
2023-09-01,east,salbutamol,121
2023-09-01,east,ors,51
2023-09-01,west,paracetamol,93
2023-09-01,west,metformin,84
2023-09-01,west,amlodipine,297
2023-09-01,west,salbutamol,165
2023-09-01,west,ors,198
2023-09-01,central,paracetamol,106
2023-09-01,central,metformin,140
2023-09-01,central,amlodipine,72
2023-09-01,central,salbutamol,81
2023-09-01,central,ors,267
2023-09-02,north,paracetamol,120
2023-09-02,north,metformin,210
2023-09-02,north,amlodipine,66
2023-09-02,north,salbutamol,176
2023-09-02,north,ors,249
2023-09-02,south,paracetamol,219
2023-09-02,south,metformin,66
2023-09-02,south,amlodipine,97
2023-09-02,south,salbutamol,283
2023-09-02,south,ors,288
2023-09-02,east,paracetamol,225
2023-09-02,east,metformin,259
2023-09-02,east,amlodipine,277
2023-09-02,east,salbutamol,106
2023-09-02,east,ors,152
2023-09-02,west,paracetamol,238
2023-09-02,west,metformin,93
2023-09-02,west,amlodipine,200
2023-09-02,west,salbutamol,253
2023-09-02,west,ors,171
2023-09-02,central,paracetamol,264
2023-09-02,central,metformin,102
2023-09-02,central,amlodipine,82
2023-09-02,central,salbutamol,294
2023-09-02,central,ors,105
2023-09-03,north,paracetamol,77
2023-09-03,north,metformin,285
2023-09-03,north,amlodipine,200
2023-09-03,north,salbutamol,112
2023-09-03,north,ors,56
2023-09-03,south,paracetamol,160
2023-09-03,south,metformin,179
2023-09-03,south,amlodipine,242
2023-09-03,south,salbutamol,181
2023-09-03,south,ors,57
2023-09-03,east,paracetamol,175
2023-09-03,east,metformin,98
2023-09-03,east,amlodipine,78
2023-09-03,east,salbutamol,131
2023-09-03,east,ors,104
2023-09-03,west,paracetamol,214
2023-09-03,west,metformin,144
2023-09-03,west,amlodipine,55
2023-09-03,west,salbutamol,285
2023-09-03,west,ors,201
2023-09-03,central,paracetamol,161
2023-09-03,central,metformin,154
2023-09-03,central,amlodipine,256
2023-09-03,central,salbutamol,89
2023-09-03,central,ors,61
2023-09-04,north,paracetamol,113
2023-09-04,north,metformin,95
2023-09-04,north,amlodipine,290
2023-09-04,north,salbutamol,63
2023-09-04,north,ors,204
2023-09-04,south,paracetamol,165
2023-09-04,south,metformin,86
2023-09-04,south,amlodipine,254
2023-09-04,south,salbutamol,298
2023-09-04,south,ors,279
2023-09-04,east,paracetamol,159
2023-09-04,east,metformin,279
2023-09-04,east,amlodipine,111
2023-09-04,east,salbutamol,116
2023-09-04,east,ors,129
2023-09-04,west,paracetamol,125
2023-09-04,west,metformin,63
2023-09-04,west,amlodipine,147
2023-09-04,west,salbutamol,291
2023-09-04,west,ors,272
2023-09-04,central,paracetamol,216
2023-09-04,central,metformin,182
2023-09-04,central,amlodipine,125
2023-09-04,central,salbutamol,75
2023-09-04,central,ors,130
2023-09-05,north,paracetamol,157
2023-09-05,north,metformin,102
2023-09-05,north,amlodipine,112
2023-09-05,north,salbutamol,60
2023-09-05,north,ors,82
2023-09-05,south,paracetamol,90
2023-09-05,south,metformin,89
2023-09-05,south,amlodipine,223
2023-09-05,south,salbutamol,53
2023-09-05,south,ors,273
2023-09-05,east,paracetamol,272
2023-09-05,east,metformin,60
2023-09-05,east,amlodipine,258
2023-09-05,east,salbutamol,204
2023-09-05,east,ors,57
2023-09-05,west,paracetamol,198
2023-09-05,west,metformin,274
2023-09-05,west,amlodipine,176
2023-09-05,west,salbutamol,291
2023-09-05,west,ors,176
2023-09-05,central,paracetamol,54
2023-09-05,central,metformin,239
2023-09-05,central,amlodipine,81
2023-09-05,central,salbutamol,138
2023-09-05,central,ors,107
2023-09-06,north,paracetamol,121
2023-09-06,north,metformin,204
2023-09-06,north,amlodipine,75
2023-09-06,north,salbutamol,217
2023-09-06,north,ors,78
2023-09-06,south,paracetamol,250
2023-09-06,south,metformin,131
2023-09-06,south,amlodipine,56
2023-09-06,south,salbutamol,155
2023-09-06,south,ors,70
2023-09-06,east,paracetamol,257
2023-09-06,east,metformin,244
2023-09-06,east,amlodipine,145
2023-09-06,east,salbutamol,59
2023-09-06,east,ors,111
2023-09-06,west,paracetamol,273
2023-09-06,west,metformin,185
2023-09-06,west,amlodipine,273
2023-09-06,west,salbutamol,163
2023-09-06,west,ors,53
2023-09-06,central,paracetamol,206
2023-09-06,central,metformin,189
2023-09-06,central,amlodipine,294
2023-09-06,central,salbutamol,278
2023-09-06,central,ors,149
2023-09-07,north,paracetamol,228
2023-09-07,north,metformin,68
2023-09-07,north,amlodipine,278
2023-09-07,north,salbutamol,160
2023-09-07,north,ors,80
2023-09-07,south,paracetamol,157
2023-09-07,south,metformin,75
2023-09-07,south,amlodipine,158
2023-09-07,south,salbutamol,183
2023-09-07,south,ors,78
2023-09-07,east,paracetamol,66
2023-09-07,east,metformin,197
2023-09-07,east,amlodipine,219
2023-09-07,east,salbutamol,159
2023-09-07,east,ors,224
2023-09-07,west,paracetamol,123
2023-09-07,west,metformin,247
2023-09-07,west,amlodipine,289
2023-09-07,west,salbutamol,145
2023-09-07,west,ors,51
2023-09-07,central,paracetamol,251
2023-09-07,central,metformin,86
2023-09-07,central,amlodipine,140
2023-09-07,central,salbutamol,282
2023-09-07,central,ors,196
2023-09-08,north,paracetamol,292
2023-09-08,north,metformin,90
2023-09-08,north,amlodipine,193
2023-09-08,north,salbutamol,164
2023-09-08,north,ors,261
2023-09-08,south,paracetamol,237
2023-09-08,south,metformin,234
2023-09-08,south,amlodipine,277
2023-09-08,south,salbutamol,113
2023-09-08,south,ors,54
2023-09-08,east,paracetamol,195
2023-09-08,east,metformin,121
2023-09-08,east,amlodipine,190
2023-09-08,east,salbutamol,154
2023-09-08,east,ors,123
2023-09-08,west,paracetamol,85
2023-09-08,west,metformin,196
2023-09-08,west,amlodipine,208
2023-09-08,west,salbutamol,277
2023-09-08,west,ors,142
2023-09-08,central,paracetamol,158
2023-09-08,central,metformin,72
2023-09-08,central,amlodipine,209
2023-09-08,central,salbutamol,162
2023-09-08,central,ors,60
2023-09-09,north,paracetamol,243
2023-09-09,north,metformin,273
2023-09-09,north,amlodipine,299
2023-09-09,north,salbutamol,182
2023-09-09,north,ors,298
2023-09-09,south,paracetamol,144
2023-09-09,south,metformin,62
2023-09-09,south,amlodipine,135
2023-09-09,south,salbutamol,241
2023-09-09,south,ors,84
2023-09-09,east,paracetamol,132
2023-09-09,east,metformin,78
2023-09-09,east,amlodipine,200
2023-09-09,east,salbutamol,132
2023-09-09,east,ors,129
2023-09-09,west,paracetamol,144
2023-09-09,west,metformin,193
2023-09-09,west,amlodipine,203
2023-09-09,west,salbutamol,52
2023-09-09,west,ors,171
2023-09-09,central,paracetamol,173
2023-09-09,central,metformin,72
2023-09-09,central,amlodipine,234
2023-09-09,central,salbutamol,186
2023-09-09,central,ors,228
2023-09-10,north,paracetamol,265
2023-09-10,north,metformin,82
2023-09-10,north,amlodipine,255
2023-09-10,north,salbutamol,141
2023-09-10,north,ors,73
2023-09-10,south,paracetamol,156
2023-09-10,south,metformin,99
2023-09-10,south,amlodipine,101
2023-09-10,south,salbutamol,248
2023-09-10,south,ors,87
2023-09-10,east,paracetamol,93
2023-09-10,east,metformin,138
2023-09-10,east,amlodipine,175
2023-09-10,east,salbutamol,105
2023-09-10,east,ors,243
2023-09-10,west,paracetamol,94
2023-09-10,west,metformin,229
2023-09-10,west,amlodipine,178
2023-09-10,west,salbutamol,136
2023-09-10,west,ors,288
2023-09-10,central,paracetamol,165
2023-09-10,central,metformin,281
2023-09-10,central,amlodipine,259
2023-09-10,central,salbutamol,113
2023-09-10,central,ors,288
2023-09-11,north,paracetamol,185
2023-09-11,north,metformin,275
2023-09-11,north,amlodipine,220
2023-09-11,north,salbutamol,185
2023-09-11,north,ors,78
2023-09-11,south,paracetamol,62
2023-09-11,south,metformin,178
2023-09-11,south,amlodipine,78
2023-09-11,south,salbutamol,227
2023-09-11,south,ors,86
2023-09-11,east,paracetamol,50
2023-09-11,east,metformin,157
2023-09-11,east,amlodipine,118
2023-09-11,east,salbutamol,166
2023-09-11,east,ors,225
2023-09-11,west,paracetamol,232
2023-09-11,west,metformin,291
2023-09-11,west,amlodipine,243
2023-09-11,west,salbutamol,160
2023-09-11,west,ors,112
2023-09-11,central,paracetamol,71
2023-09-11,central,metformin,143
2023-09-11,central,amlodipine,60
2023-09-11,central,salbutamol,78
2023-09-11,central,ors,155
2023-09-12,north,paracetamol,52
2023-09-12,north,metformin,222
2023-09-12,north,amlodipine,254
2023-09-12,north,salbutamol,297
2023-09-12,north,ors,52
2023-09-12,south,paracetamol,123
2023-09-12,south,metformin,245
2023-09-12,south,amlodipine,63
2023-09-12,south,salbutamol,264
2023-09-12,south,ors,130
2023-09-12,east,paracetamol,114
2023-09-12,east,metformin,234
2023-09-12,east,amlodipine,192
2023-09-12,east,salbutamol,237
2023-09-12,east,ors,231
2023-09-12,west,paracetamol,166
2023-09-12,west,metformin,179
2023-09-12,west,amlodipine,131
2023-09-12,west,salbutamol,241
2023-09-12,west,ors,280
2023-09-12,central,paracetamol,263
2023-09-12,central,metformin,77
2023-09-12,central,amlodipine,143
2023-09-12,central,salbutamol,254
2023-09-12,central,ors,297
2023-09-13,north,paracetamol,116
2023-09-13,north,metformin,52
2023-09-13,north,amlodipine,286
2023-09-13,north,salbutamol,230
2023-09-13,north,ors,203
2023-09-13,south,paracetamol,53
